group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Generation,16384,,,50818000.0,ns,23
mimblewimble,Generation,16384,,,48687792.0,ns,23
mimblewimble,Generation,16384,,,51792208.0,ns,23
mimblewimble,Generation,16384,,,49740166.0,ns,23
mimblewimble,Generation,16384,,,49693917.0,ns,23
mimblewimble,Generation,16384,,,49086958.0,ns,23
mimblewimble,Generation,16384,,,50188084.0,ns,23
mimblewimble,Generation,16384,,,49564208.0,ns,23
mimblewimble,Generation,16384,,,51357625.0,ns,23
mimblewimble,Generation,16384,,,48825750.0,ns,23
mimblewimble,Generation,16384,,,49777875.0,ns,23
mimblewimble,Generation,16384,,,49620084.0,ns,23
mimblewimble,Generation,16384,,,51808791.0,ns,23
mimblewimble,Generation,16384,,,54091708.0,ns,23
mimblewimble,Generation,16384,,,50873708.0,ns,23
mimblewimble,Generation,16384,,,49393084.0,ns,23
mimblewimble,Generation,16384,,,50521292.0,ns,23
mimblewimble,Generation,16384,,,49145958.0,ns,23
mimblewimble,Generation,16384,,,50144584.0,ns,23
mimblewimble,Generation,16384,,,49402417.0,ns,23
mimblewimble,Generation,16384,,,51766042.0,ns,23
mimblewimble,Generation,16384,,,49863125.0,ns,23
mimblewimble,Generation,16384,,,49916375.0,ns,23
mimblewimble,Generation,16384,,,49287834.0,ns,23
mimblewimble,Generation,16384,,,50170791.0,ns,23
mimblewimble,Generation,16384,,,48997000.0,ns,23
mimblewimble,Generation,16384,,,51505750.0,ns,23
mimblewimble,Generation,16384,,,50504375.0,ns,23
mimblewimble,Generation,16384,,,51805125.0,ns,23
mimblewimble,Generation,16384,,,51142875.0,ns,23
mimblewimble,Generation,16384,,,50278625.0,ns,23
mimblewimble,Generation,16384,,,49680208.0,ns,23
mimblewimble,Generation,16384,,,51629875.0,ns,23
mimblewimble,Generation,16384,,,49482125.0,ns,23
mimblewimble,Generation,16384,,,50822833.0,ns,23
mimblewimble,Generation,16384,,,49545583.0,ns,23
mimblewimble,Generation,16384,,,50578292.0,ns,23
mimblewimble,Generation,16384,,,49371334.0,ns,23
mimblewimble,Generation,16384,,,51149541.0,ns,23
mimblewimble,Generation,16384,,,49727500.0,ns,23
mimblewimble,Generation,16384,,,49826416.0,ns,23
mimblewimble,Generation,16384,,,49916958.0,ns,23
mimblewimble,Generation,16384,,,49979291.0,ns,23
mimblewimble,Generation,16384,,,50022167.0,ns,23
mimblewimble,Generation,16384,,,51385708.0,ns,23
mimblewimble,Generation,16384,,,49112000.0,ns,23
mimblewimble,Generation,16384,,,50500583.0,ns,23
mimblewimble,Generation,16384,,,49669209.0,ns,23
mimblewimble,Generation,16384,,,50267875.0,ns,23
mimblewimble,Generation,16384,,,50011625.0,ns,23
mimblewimble,Generation,16384,,,52055667.0,ns,23
mimblewimble,Generation,16384,,,50740834.0,ns,23
mimblewimble,Generation,16384,,,51039833.0,ns,23
mimblewimble,Generation,16384,,,50067708.0,ns,23
mimblewimble,Generation,16384,,,51120625.0,ns,23
mimblewimble,Generation,16384,,,50107791.0,ns,23
mimblewimble,Generation,16384,,,52137375.0,ns,23
mimblewimble,Generation,16384,,,49741791.0,ns,23
mimblewimble,Generation,16384,,,49990250.0,ns,23
mimblewimble,Generation,16384,,,49263541.0,ns,23
mimblewimble,Generation,16384,,,49907500.0,ns,23
mimblewimble,Generation,16384,,,50818000.0,ns,23
mimblewimble,Generation,16384,,,50796750.0,ns,23
mimblewimble,Generation,16384,,,49172417.0,ns,23
mimblewimble,Generation,16384,,,49463666.0,ns,23
mimblewimble,Generation,16384,,,49746333.0,ns,23
mimblewimble,Generation,16384,,,50014541.0,ns,23
mimblewimble,Generation,16384,,,49443458.0,ns,23
mimblewimble,Generation,16384,,,51132042.0,ns,23
mimblewimble,Generation,16384,,,49114375.0,ns,23
mimblewimble,Generation,16384,,,50161417.0,ns,23
mimblewimble,Generation,16384,,,49861208.0,ns,23
mimblewimble,Generation,16384,,,49666459.0,ns,23
mimblewimble,Generation,16384,,,49999250.0,ns,23
mimblewimble,Generation,16384,,,51104209.0,ns,23
mimblewimble,Generation,16384,,,49490292.0,ns,23
mimblewimble,Generation,16384,,,51103791.0,ns,23
mimblewimble,Generation,16384,,,51245875.0,ns,23
mimblewimble,Generation,16384,,,51915792.0,ns,23
mimblewimble,Generation,16384,,,52846917.0,ns,23
mimblewimble,Generation,16384,,,51160625.0,ns,23
mimblewimble,Generation,16384,,,48688166.0,ns,23
mimblewimble,Generation,16384,,,50684834.0,ns,23
mimblewimble,Generation,16384,,,49617167.0,ns,23
mimblewimble,Generation,16384,,,49903041.0,ns,23
mimblewimble,Generation,16384,,,50112917.0,ns,23
mimblewimble,Generation,16384,,,51100542.0,ns,23
mimblewimble,Generation,16384,,,49759334.0,ns,23
mimblewimble,Generation,16384,,,49822583.0,ns,23
mimblewimble,Generation,16384,,,49681875.0,ns,23
mimblewimble,Generation,16384,,,50506000.0,ns,23
mimblewimble,Generation,16384,,,49668667.0,ns,23
mimblewimble,Generation,16384,,,50820042.0,ns,23
mimblewimble,Generation,16384,,,50237708.0,ns,23
mimblewimble,Generation,16384,,,49520750.0,ns,23
mimblewimble,Generation,16384,,,49627792.0,ns,23
mimblewimble,Generation,16384,,,50186458.0,ns,23
mimblewimble,Generation,16384,,,51386708.0,ns,23
mimblewimble,Generation,16384,,,52330416.0,ns,23
mimblewimble,Generation,16384,,,49356667.0,ns,23
