group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Verification,65536,,,51584125.0,ns,6
mimblewimble,Verification,65536,,,51592000.0,ns,6
mimblewimble,Verification,65536,,,51126291.0,ns,6
mimblewimble,Verification,65536,,,50765750.0,ns,6
mimblewimble,Verification,65536,,,50910209.0,ns,6
mimblewimble,Verification,65536,,,52815042.0,ns,6
mimblewimble,Verification,65536,,,55788667.0,ns,6
mimblewimble,Verification,65536,,,51512417.0,ns,6
mimblewimble,Verification,65536,,,52352792.0,ns,6
mimblewimble,Verification,65536,,,50923833.0,ns,6
mimblewimble,Verification,65536,,,54122375.0,ns,6
mimblewimble,Verification,65536,,,51362166.0,ns,6
mimblewimble,Verification,65536,,,50402000.0,ns,6
mimblewimble,Verification,65536,,,53324500.0,ns,6
mimblewimble,Verification,65536,,,52250000.0,ns,6
mimblewimble,Verification,65536,,,52514750.0,ns,6
mimblewimble,Verification,65536,,,51906417.0,ns,6
mimblewimble,Verification,65536,,,50556542.0,ns,6
mimblewimble,Verification,65536,,,50738750.0,ns,6
mimblewimble,Verification,65536,,,50661125.0,ns,6
mimblewimble,Verification,65536,,,50581792.0,ns,6
mimblewimble,Verification,65536,,,50027167.0,ns,6
mimblewimble,Verification,65536,,,50073083.0,ns,6
mimblewimble,Verification,65536,,,52464292.0,ns,6
mimblewimble,Verification,65536,,,51782667.0,ns,6
mimblewimble,Verification,65536,,,50761417.0,ns,6
mimblewimble,Verification,65536,,,51776625.0,ns,6
mimblewimble,Verification,65536,,,51714625.0,ns,6
mimblewimble,Verification,65536,,,51004291.0,ns,6
mimblewimble,Verification,65536,,,51690875.0,ns,6
mimblewimble,Verification,65536,,,51284208.0,ns,6
mimblewimble,Verification,65536,,,50711250.0,ns,6
mimblewimble,Verification,65536,,,51144833.0,ns,6
mimblewimble,Verification,65536,,,101991583.0,ns,6
mimblewimble,Verification,65536,,,63422875.0,ns,6
mimblewimble,Verification,65536,,,55232792.0,ns,6
mimblewimble,Verification,65536,,,54568292.0,ns,6
mimblewimble,Verification,65536,,,58520334.0,ns,6
mimblewimble,Verification,65536,,,54187791.0,ns,6
mimblewimble,Verification,65536,,,52495000.0,ns,6
mimblewimble,Verification,65536,,,52539959.0,ns,6
mimblewimble,Verification,65536,,,51385792.0,ns,6
mimblewimble,Verification,65536,,,50908250.0,ns,6
mimblewimble,Verification,65536,,,51525625.0,ns,6
mimblewimble,Verification,65536,,,51656167.0,ns,6
mimblewimble,Verification,65536,,,50704417.0,ns,6
mimblewimble,Verification,65536,,,50557583.0,ns,6
mimblewimble,Verification,65536,,,50645000.0,ns,6
mimblewimble,Verification,65536,,,51130500.0,ns,6
mimblewimble,Verification,65536,,,50832166.0,ns,6
mimblewimble,Verification,65536,,,121115667.0,ns,6
mimblewimble,Verification,65536,,,53550792.0,ns,6
mimblewimble,Verification,65536,,,53657750.0,ns,6
mimblewimble,Verification,65536,,,57008584.0,ns,6
mimblewimble,Verification,65536,,,50784000.0,ns,6
mimblewimble,Verification,65536,,,50621125.0,ns,6
mimblewimble,Verification,65536,,,50720375.0,ns,6
mimblewimble,Verification,65536,,,50880625.0,ns,6
mimblewimble,Verification,65536,,,50202125.0,ns,6
mimblewimble,Verification,65536,,,50482042.0,ns,6
mimblewimble,Verification,65536,,,50599334.0,ns,6
mimblewimble,Verification,65536,,,51139375.0,ns,6
mimblewimble,Verification,65536,,,52061666.0,ns,6
mimblewimble,Verification,65536,,,51412625.0,ns,6
mimblewimble,Verification,65536,,,51071708.0,ns,6
mimblewimble,Verification,65536,,,50835834.0,ns,6
mimblewimble,Verification,65536,,,51171791.0,ns,6
mimblewimble,Verification,65536,,,50670541.0,ns,6
mimblewimble,Verification,65536,,,50294958.0,ns,6
mimblewimble,Verification,65536,,,50670833.0,ns,6
mimblewimble,Verification,65536,,,50935750.0,ns,6
mimblewimble,Verification,65536,,,50268750.0,ns,6
mimblewimble,Verification,65536,,,50492000.0,ns,6
mimblewimble,Verification,65536,,,50486166.0,ns,6
mimblewimble,Verification,65536,,,50462708.0,ns,6
mimblewimble,Verification,65536,,,50858333.0,ns,6
mimblewimble,Verification,65536,,,50241333.0,ns,6
mimblewimble,Verification,65536,,,50160959.0,ns,6
mimblewimble,Verification,65536,,,50650500.0,ns,6
mimblewimble,Verification,65536,,,50373125.0,ns,6
mimblewimble,Verification,65536,,,50527834.0,ns,6
mimblewimble,Verification,65536,,,50495417.0,ns,6
mimblewimble,Verification,65536,,,51619334.0,ns,6
mimblewimble,Verification,65536,,,50321709.0,ns,6
mimblewimble,Verification,65536,,,50253167.0,ns,6
mimblewimble,Verification,65536,,,50329042.0,ns,6
mimblewimble,Verification,65536,,,50263167.0,ns,6
mimblewimble,Verification,65536,,,50539375.0,ns,6
mimblewimble,Verification,65536,,,50299375.0,ns,6
mimblewimble,Verification,65536,,,51738500.0,ns,6
mimblewimble,Verification,65536,,,50401458.0,ns,6
mimblewimble,Verification,65536,,,50326458.0,ns,6
mimblewimble,Verification,65536,,,50539417.0,ns,6
mimblewimble,Verification,65536,,,50126083.0,ns,6
mimblewimble,Verification,65536,,,49847458.0,ns,6
mimblewimble,Verification,65536,,,50472750.0,ns,6
mimblewimble,Verification,65536,,,50004750.0,ns,6
mimblewimble,Verification,65536,,,50453584.0,ns,6
mimblewimble,Verification,65536,,,49961833.0,ns,6
mimblewimble,Verification,65536,,,49663166.0,ns,6
