group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mw_gen:2^14,,,,,1039418917.0,ns,1
mw_gen:2^14,,,,,1029792958.0,ns,1
mw_gen:2^14,,,,,1030530375.0,ns,1
mw_gen:2^14,,,,,1027464000.0,ns,1
mw_gen:2^14,,,,,1023733792.0,ns,1
mw_gen:2^14,,,,,1025493292.0,ns,1
mw_gen:2^14,,,,,1025645750.0,ns,1
mw_gen:2^14,,,,,1034485666.0,ns,1
mw_gen:2^14,,,,,1034630041.0,ns,1
mw_gen:2^14,,,,,1034761167.0,ns,1
mw_gen:2^14,,,,,1031080875.0,ns,1
mw_gen:2^14,,,,,1030198250.0,ns,1
mw_gen:2^14,,,,,1024800000.0,ns,1
mw_gen:2^14,,,,,1042014917.0,ns,1
mw_gen:2^14,,,,,1042378584.0,ns,1
mw_gen:2^14,,,,,1052076500.0,ns,1
mw_gen:2^14,,,,,1050918000.0,ns,1
mw_gen:2^14,,,,,1044928084.0,ns,1
mw_gen:2^14,,,,,1046012375.0,ns,1
mw_gen:2^14,,,,,1057171917.0,ns,1
mw_gen:2^14,,,,,1055389208.0,ns,1
mw_gen:2^14,,,,,1051750625.0,ns,1
mw_gen:2^14,,,,,1038690416.0,ns,1
mw_gen:2^14,,,,,1026617833.0,ns,1
mw_gen:2^14,,,,,1038234875.0,ns,1
mw_gen:2^14,,,,,1033971542.0,ns,1
mw_gen:2^14,,,,,1031794292.0,ns,1
mw_gen:2^14,,,,,1031642500.0,ns,1
mw_gen:2^14,,,,,1039110458.0,ns,1
mw_gen:2^14,,,,,1040009667.0,ns,1
mw_gen:2^14,,,,,1041306333.0,ns,1
mw_gen:2^14,,,,,1036689625.0,ns,1
mw_gen:2^14,,,,,1078043750.0,ns,1
mw_gen:2^14,,,,,1032475292.0,ns,1
mw_gen:2^14,,,,,1031567125.0,ns,1
mw_gen:2^14,,,,,1030157959.0,ns,1
mw_gen:2^14,,,,,1029987541.0,ns,1
mw_gen:2^14,,,,,1029476791.0,ns,1
mw_gen:2^14,,,,,1034165166.0,ns,1
mw_gen:2^14,,,,,1038540666.0,ns,1
mw_gen:2^14,,,,,1035821291.0,ns,1
mw_gen:2^14,,,,,1029191000.0,ns,1
mw_gen:2^14,,,,,1029298542.0,ns,1
mw_gen:2^14,,,,,1032837875.0,ns,1
mw_gen:2^14,,,,,1039416500.0,ns,1
mw_gen:2^14,,,,,1034192667.0,ns,1
mw_gen:2^14,,,,,1042446292.0,ns,1
mw_gen:2^14,,,,,1041073375.0,ns,1
mw_gen:2^14,,,,,1040198084.0,ns,1
mw_gen:2^14,,,,,1044654917.0,ns,1
mw_gen:2^14,,,,,1039469000.0,ns,1
mw_gen:2^14,,,,,1034132750.0,ns,1
mw_gen:2^14,,,,,1034169125.0,ns,1
mw_gen:2^14,,,,,1028962042.0,ns,1
mw_gen:2^14,,,,,1026820792.0,ns,1
mw_gen:2^14,,,,,1030008666.0,ns,1
mw_gen:2^14,,,,,1039888208.0,ns,1
mw_gen:2^14,,,,,1081445292.0,ns,1
mw_gen:2^14,,,,,1044468375.0,ns,1
mw_gen:2^14,,,,,1052413250.0,ns,1
mw_gen:2^14,,,,,1070588458.0,ns,1
mw_gen:2^14,,,,,1075045958.0,ns,1
mw_gen:2^14,,,,,1084306250.0,ns,1
mw_gen:2^14,,,,,1063364750.0,ns,1
mw_gen:2^14,,,,,1049003625.0,ns,1
mw_gen:2^14,,,,,1051870834.0,ns,1
mw_gen:2^14,,,,,1046456250.0,ns,1
mw_gen:2^14,,,,,1045146833.0,ns,1
mw_gen:2^14,,,,,1044030083.0,ns,1
mw_gen:2^14,,,,,1041599875.0,ns,1
mw_gen:2^14,,,,,1038299834.0,ns,1
mw_gen:2^14,,,,,1033842417.0,ns,1
mw_gen:2^14,,,,,1085154792.0,ns,1
mw_gen:2^14,,,,,1056320542.0,ns,1
mw_gen:2^14,,,,,1043087292.0,ns,1
mw_gen:2^14,,,,,1036696000.0,ns,1
mw_gen:2^14,,,,,1038358834.0,ns,1
mw_gen:2^14,,,,,1037071583.0,ns,1
mw_gen:2^14,,,,,1050244166.0,ns,1
mw_gen:2^14,,,,,1041522959.0,ns,1
mw_gen:2^14,,,,,1035592292.0,ns,1
mw_gen:2^14,,,,,1029750917.0,ns,1
mw_gen:2^14,,,,,1025566750.0,ns,1
mw_gen:2^14,,,,,1040288000.0,ns,1
mw_gen:2^14,,,,,1040313792.0,ns,1
mw_gen:2^14,,,,,1045170125.0,ns,1
mw_gen:2^14,,,,,1055372458.0,ns,1
mw_gen:2^14,,,,,1041468625.0,ns,1
mw_gen:2^14,,,,,1043022750.0,ns,1
mw_gen:2^14,,,,,1045280084.0,ns,1
mw_gen:2^14,,,,,1067601333.0,ns,1
mw_gen:2^14,,,,,1085013375.0,ns,1
mw_gen:2^14,,,,,1047119458.0,ns,1
mw_gen:2^14,,,,,1047972916.0,ns,1
mw_gen:2^14,,,,,1041961584.0,ns,1
mw_gen:2^14,,,,,1073395334.0,ns,1
mw_gen:2^14,,,,,1053284958.0,ns,1
mw_gen:2^14,,,,,1048553125.0,ns,1
mw_gen:2^14,,,,,1043637667.0,ns,1
mw_gen:2^14,,,,,1040421125.0,ns,1
