group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble_verify,mw_verify:2,,,,1270333.0,ns,6
mimblewimble_verify,mw_verify:2,,,,2315667.0,ns,12
mimblewimble_verify,mw_verify:2,,,,3658875.0,ns,18
mimblewimble_verify,mw_verify:2,,,,4885542.0,ns,24
mimblewimble_verify,mw_verify:2,,,,5891000.0,ns,30
mimblewimble_verify,mw_verify:2,,,,7104083.0,ns,36
mimblewimble_verify,mw_verify:2,,,,8208750.0,ns,42
mimblewimble_verify,mw_verify:2,,,,9354667.0,ns,48
mimblewimble_verify,mw_verify:2,,,,10537750.0,ns,54
mimblewimble_verify,mw_verify:2,,,,11645000.0,ns,60
mimblewimble_verify,mw_verify:2,,,,12899375.0,ns,66
mimblewimble_verify,mw_verify:2,,,,14047000.0,ns,72
mimblewimble_verify,mw_verify:2,,,,15103625.0,ns,78
mimblewimble_verify,mw_verify:2,,,,16277541.0,ns,84
mimblewimble_verify,mw_verify:2,,,,17405542.0,ns,90
mimblewimble_verify,mw_verify:2,,,,18654417.0,ns,96
mimblewimble_verify,mw_verify:2,,,,19959042.0,ns,102
mimblewimble_verify,mw_verify:2,,,,20975041.0,ns,108
mimblewimble_verify,mw_verify:2,,,,22034833.0,ns,114
mimblewimble_verify,mw_verify:2,,,,23221208.0,ns,120
mimblewimble_verify,mw_verify:2,,,,24360208.0,ns,126
mimblewimble_verify,mw_verify:2,,,,25633500.0,ns,132
mimblewimble_verify,mw_verify:2,,,,26677042.0,ns,138
mimblewimble_verify,mw_verify:2,,,,27989250.0,ns,144
mimblewimble_verify,mw_verify:2,,,,29594959.0,ns,150
mimblewimble_verify,mw_verify:2,,,,30349459.0,ns,156
mimblewimble_verify,mw_verify:2,,,,31654667.0,ns,162
mimblewimble_verify,mw_verify:2,,,,32498334.0,ns,168
mimblewimble_verify,mw_verify:2,,,,33651542.0,ns,174
mimblewimble_verify,mw_verify:2,,,,34802042.0,ns,180
mimblewimble_verify,mw_verify:2,,,,36172000.0,ns,186
mimblewimble_verify,mw_verify:2,,,,37211334.0,ns,192
mimblewimble_verify,mw_verify:2,,,,38646792.0,ns,198
mimblewimble_verify,mw_verify:2,,,,39625417.0,ns,204
mimblewimble_verify,mw_verify:2,,,,40680333.0,ns,210
mimblewimble_verify,mw_verify:2,,,,41885375.0,ns,216
mimblewimble_verify,mw_verify:2,,,,42944791.0,ns,222
mimblewimble_verify,mw_verify:2,,,,44118167.0,ns,228
mimblewimble_verify,mw_verify:2,,,,45288500.0,ns,234
mimblewimble_verify,mw_verify:2,,,,46890333.0,ns,240
mimblewimble_verify,mw_verify:2,,,,47575834.0,ns,246
mimblewimble_verify,mw_verify:2,,,,48870000.0,ns,252
mimblewimble_verify,mw_verify:2,,,,49983042.0,ns,258
mimblewimble_verify,mw_verify:2,,,,51432708.0,ns,264
mimblewimble_verify,mw_verify:2,,,,52557542.0,ns,270
mimblewimble_verify,mw_verify:2,,,,53603666.0,ns,276
mimblewimble_verify,mw_verify:2,,,,54696125.0,ns,282
mimblewimble_verify,mw_verify:2,,,,55692375.0,ns,288
mimblewimble_verify,mw_verify:2,,,,57745833.0,ns,294
mimblewimble_verify,mw_verify:2,,,,58355750.0,ns,300
mimblewimble_verify,mw_verify:2,,,,59206167.0,ns,306
mimblewimble_verify,mw_verify:2,,,,60674542.0,ns,312
mimblewimble_verify,mw_verify:2,,,,61541834.0,ns,318
mimblewimble_verify,mw_verify:2,,,,62968458.0,ns,324
mimblewimble_verify,mw_verify:2,,,,63971542.0,ns,330
mimblewimble_verify,mw_verify:2,,,,65041250.0,ns,336
mimblewimble_verify,mw_verify:2,,,,67078792.0,ns,342
mimblewimble_verify,mw_verify:2,,,,68353958.0,ns,348
mimblewimble_verify,mw_verify:2,,,,68632792.0,ns,354
mimblewimble_verify,mw_verify:2,,,,69729917.0,ns,360
mimblewimble_verify,mw_verify:2,,,,70833959.0,ns,366
mimblewimble_verify,mw_verify:2,,,,72231917.0,ns,372
mimblewimble_verify,mw_verify:2,,,,73114792.0,ns,378
mimblewimble_verify,mw_verify:2,,,,74293792.0,ns,384
mimblewimble_verify,mw_verify:2,,,,76624042.0,ns,390
mimblewimble_verify,mw_verify:2,,,,76589084.0,ns,396
mimblewimble_verify,mw_verify:2,,,,78936292.0,ns,402
mimblewimble_verify,mw_verify:2,,,,79057167.0,ns,408
mimblewimble_verify,mw_verify:2,,,,80197834.0,ns,414
mimblewimble_verify,mw_verify:2,,,,81273334.0,ns,420
mimblewimble_verify,mw_verify:2,,,,82568458.0,ns,426
mimblewimble_verify,mw_verify:2,,,,84313958.0,ns,432
mimblewimble_verify,mw_verify:2,,,,84793291.0,ns,438
mimblewimble_verify,mw_verify:2,,,,85991041.0,ns,444
mimblewimble_verify,mw_verify:2,,,,87530375.0,ns,450
mimblewimble_verify,mw_verify:2,,,,88716041.0,ns,456
mimblewimble_verify,mw_verify:2,,,,89455125.0,ns,462
mimblewimble_verify,mw_verify:2,,,,91239083.0,ns,468
mimblewimble_verify,mw_verify:2,,,,91946833.0,ns,474
