group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mw_gen:2^16,,,,,4213528500.0,ns,1
mw_gen:2^16,,,,,4205527958.0,ns,1
mw_gen:2^16,,,,,4155137042.0,ns,1
mw_gen:2^16,,,,,4151441834.0,ns,1
mw_gen:2^16,,,,,4149354083.0,ns,1
mw_gen:2^16,,,,,4175884416.0,ns,1
mw_gen:2^16,,,,,4133131125.0,ns,1
mw_gen:2^16,,,,,4145599167.0,ns,1
mw_gen:2^16,,,,,4134788458.0,ns,1
mw_gen:2^16,,,,,4131987125.0,ns,1
mw_gen:2^16,,,,,4142601041.0,ns,1
mw_gen:2^16,,,,,4139837708.0,ns,1
mw_gen:2^16,,,,,4144469417.0,ns,1
mw_gen:2^16,,,,,4157719042.0,ns,1
mw_gen:2^16,,,,,4211268917.0,ns,1
mw_gen:2^16,,,,,4213534875.0,ns,1
mw_gen:2^16,,,,,4179854583.0,ns,1
mw_gen:2^16,,,,,4218051209.0,ns,1
mw_gen:2^16,,,,,4190023291.0,ns,1
mw_gen:2^16,,,,,4191911084.0,ns,1
mw_gen:2^16,,,,,4218880000.0,ns,1
mw_gen:2^16,,,,,4202032584.0,ns,1
mw_gen:2^16,,,,,4231465750.0,ns,1
mw_gen:2^16,,,,,4161466542.0,ns,1
mw_gen:2^16,,,,,4174085333.0,ns,1
mw_gen:2^16,,,,,4171244875.0,ns,1
mw_gen:2^16,,,,,4193233625.0,ns,1
mw_gen:2^16,,,,,4143257208.0,ns,1
mw_gen:2^16,,,,,4207130166.0,ns,1
mw_gen:2^16,,,,,4173746084.0,ns,1
mw_gen:2^16,,,,,4139142541.0,ns,1
mw_gen:2^16,,,,,4137715542.0,ns,1
mw_gen:2^16,,,,,4120032625.0,ns,1
mw_gen:2^16,,,,,4112954666.0,ns,1
mw_gen:2^16,,,,,4161786292.0,ns,1
mw_gen:2^16,,,,,4122682375.0,ns,1
mw_gen:2^16,,,,,4164744083.0,ns,1
mw_gen:2^16,,,,,4171633750.0,ns,1
mw_gen:2^16,,,,,4171851459.0,ns,1
mw_gen:2^16,,,,,4137425875.0,ns,1
mw_gen:2^16,,,,,4113279083.0,ns,1
mw_gen:2^16,,,,,4130422292.0,ns,1
mw_gen:2^16,,,,,4111381542.0,ns,1
mw_gen:2^16,,,,,4123716917.0,ns,1
mw_gen:2^16,,,,,4248861500.0,ns,1
mw_gen:2^16,,,,,4133659083.0,ns,1
mw_gen:2^16,,,,,4130986584.0,ns,1
mw_gen:2^16,,,,,4115100042.0,ns,1
mw_gen:2^16,,,,,4130070500.0,ns,1
mw_gen:2^16,,,,,4135895208.0,ns,1
mw_gen:2^16,,,,,4129805084.0,ns,1
mw_gen:2^16,,,,,4133617084.0,ns,1
mw_gen:2^16,,,,,4109073584.0,ns,1
mw_gen:2^16,,,,,4200435959.0,ns,1
mw_gen:2^16,,,,,4173200667.0,ns,1
mw_gen:2^16,,,,,4168348583.0,ns,1
mw_gen:2^16,,,,,4176849458.0,ns,1
mw_gen:2^16,,,,,4159008542.0,ns,1
mw_gen:2^16,,,,,4213497333.0,ns,1
mw_gen:2^16,,,,,4162380709.0,ns,1
mw_gen:2^16,,,,,4127991709.0,ns,1
mw_gen:2^16,,,,,4157488500.0,ns,1
mw_gen:2^16,,,,,4113290416.0,ns,1
mw_gen:2^16,,,,,4131881666.0,ns,1
mw_gen:2^16,,,,,4113869000.0,ns,1
mw_gen:2^16,,,,,4127651500.0,ns,1
mw_gen:2^16,,,,,4124376375.0,ns,1
mw_gen:2^16,,,,,4111444750.0,ns,1
mw_gen:2^16,,,,,4132918208.0,ns,1
mw_gen:2^16,,,,,4128449792.0,ns,1
mw_gen:2^16,,,,,4186366042.0,ns,1
mw_gen:2^16,,,,,4187077083.0,ns,1
mw_gen:2^16,,,,,4124831000.0,ns,1
mw_gen:2^16,,,,,4128321792.0,ns,1
mw_gen:2^16,,,,,4115162500.0,ns,1
mw_gen:2^16,,,,,4125244042.0,ns,1
mw_gen:2^16,,,,,4119708750.0,ns,1
mw_gen:2^16,,,,,4115241792.0,ns,1
mw_gen:2^16,,,,,4126339417.0,ns,1
mw_gen:2^16,,,,,4109751000.0,ns,1
mw_gen:2^16,,,,,4130017334.0,ns,1
mw_gen:2^16,,,,,4114504708.0,ns,1
mw_gen:2^16,,,,,4122167083.0,ns,1
mw_gen:2^16,,,,,4124125375.0,ns,1
mw_gen:2^16,,,,,4110285500.0,ns,1
mw_gen:2^16,,,,,4127923458.0,ns,1
mw_gen:2^16,,,,,4113452209.0,ns,1
mw_gen:2^16,,,,,4119578041.0,ns,1
mw_gen:2^16,,,,,4124511625.0,ns,1
mw_gen:2^16,,,,,4120391125.0,ns,1
mw_gen:2^16,,,,,4127447083.0,ns,1
mw_gen:2^16,,,,,4110471875.0,ns,1
mw_gen:2^16,,,,,4123296750.0,ns,1
mw_gen:2^16,,,,,4122590541.0,ns,1
mw_gen:2^16,,,,,4114906375.0,ns,1
mw_gen:2^16,,,,,4127119750.0,ns,1
mw_gen:2^16,,,,,4109311500.0,ns,1
mw_gen:2^16,,,,,4122449000.0,ns,1
mw_gen:2^16,,,,,4128309375.0,ns,1
mw_gen:2^16,,,,,4120850583.0,ns,1
