group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Verification,1024,,,1086125.0,ns,5
mimblewimble,Verification,1024,,,2198583.0,ns,10
mimblewimble,Verification,1024,,,3305917.0,ns,15
mimblewimble,Verification,1024,,,4387083.0,ns,20
mimblewimble,Verification,1024,,,5360583.0,ns,25
mimblewimble,Verification,1024,,,6456250.0,ns,30
mimblewimble,Verification,1024,,,7400625.0,ns,35
mimblewimble,Verification,1024,,,8392917.0,ns,40
mimblewimble,Verification,1024,,,9525750.0,ns,45
mimblewimble,Verification,1024,,,10706542.0,ns,50
mimblewimble,Verification,1024,,,11752959.0,ns,55
mimblewimble,Verification,1024,,,12746750.0,ns,60
mimblewimble,Verification,1024,,,13991250.0,ns,65
mimblewimble,Verification,1024,,,15533208.0,ns,70
mimblewimble,Verification,1024,,,16224333.0,ns,75
mimblewimble,Verification,1024,,,18412709.0,ns,80
mimblewimble,Verification,1024,,,17891792.0,ns,85
mimblewimble,Verification,1024,,,19034875.0,ns,90
mimblewimble,Verification,1024,,,20375500.0,ns,95
mimblewimble,Verification,1024,,,21162625.0,ns,100
mimblewimble,Verification,1024,,,22493458.0,ns,105
mimblewimble,Verification,1024,,,25165125.0,ns,110
mimblewimble,Verification,1024,,,25050667.0,ns,115
mimblewimble,Verification,1024,,,26277167.0,ns,120
mimblewimble,Verification,1024,,,27113542.0,ns,125
mimblewimble,Verification,1024,,,27683250.0,ns,130
mimblewimble,Verification,1024,,,29401416.0,ns,135
mimblewimble,Verification,1024,,,29700167.0,ns,140
mimblewimble,Verification,1024,,,30921208.0,ns,145
mimblewimble,Verification,1024,,,31939709.0,ns,150
mimblewimble,Verification,1024,,,34212833.0,ns,155
mimblewimble,Verification,1024,,,36288041.0,ns,160
mimblewimble,Verification,1024,,,39935125.0,ns,165
mimblewimble,Verification,1024,,,37351333.0,ns,170
mimblewimble,Verification,1024,,,38178958.0,ns,175
mimblewimble,Verification,1024,,,39589041.0,ns,180
mimblewimble,Verification,1024,,,40533833.0,ns,185
mimblewimble,Verification,1024,,,42331375.0,ns,190
mimblewimble,Verification,1024,,,43350125.0,ns,195
mimblewimble,Verification,1024,,,43770792.0,ns,200
mimblewimble,Verification,1024,,,45099750.0,ns,205
mimblewimble,Verification,1024,,,46010875.0,ns,210
mimblewimble,Verification,1024,,,45785208.0,ns,215
mimblewimble,Verification,1024,,,46779750.0,ns,220
mimblewimble,Verification,1024,,,48507958.0,ns,225
mimblewimble,Verification,1024,,,49690875.0,ns,230
mimblewimble,Verification,1024,,,51366916.0,ns,235
mimblewimble,Verification,1024,,,50935500.0,ns,240
mimblewimble,Verification,1024,,,52563458.0,ns,245
mimblewimble,Verification,1024,,,53417875.0,ns,250
mimblewimble,Verification,1024,,,53875958.0,ns,255
mimblewimble,Verification,1024,,,54947083.0,ns,260
mimblewimble,Verification,1024,,,56045375.0,ns,265
mimblewimble,Verification,1024,,,60318916.0,ns,270
mimblewimble,Verification,1024,,,66030167.0,ns,275
mimblewimble,Verification,1024,,,71905459.0,ns,280
mimblewimble,Verification,1024,,,79932541.0,ns,285
mimblewimble,Verification,1024,,,63719667.0,ns,290
mimblewimble,Verification,1024,,,63123000.0,ns,295
mimblewimble,Verification,1024,,,64027250.0,ns,300
mimblewimble,Verification,1024,,,64572833.0,ns,305
mimblewimble,Verification,1024,,,66135875.0,ns,310
mimblewimble,Verification,1024,,,69359000.0,ns,315
mimblewimble,Verification,1024,,,68682250.0,ns,320
mimblewimble,Verification,1024,,,69575791.0,ns,325
mimblewimble,Verification,1024,,,70090833.0,ns,330
mimblewimble,Verification,1024,,,71929834.0,ns,335
mimblewimble,Verification,1024,,,71732375.0,ns,340
mimblewimble,Verification,1024,,,72615167.0,ns,345
mimblewimble,Verification,1024,,,74720125.0,ns,350
mimblewimble,Verification,1024,,,75105500.0,ns,355
mimblewimble,Verification,1024,,,76560708.0,ns,360
mimblewimble,Verification,1024,,,76826292.0,ns,365
mimblewimble,Verification,1024,,,77497625.0,ns,370
mimblewimble,Verification,1024,,,78893791.0,ns,375
mimblewimble,Verification,1024,,,80410500.0,ns,380
mimblewimble,Verification,1024,,,81471875.0,ns,385
mimblewimble,Verification,1024,,,83980250.0,ns,390
mimblewimble,Verification,1024,,,85697292.0,ns,395
mimblewimble,Verification,1024,,,86868791.0,ns,400
mimblewimble,Verification,1024,,,92330916.0,ns,405
mimblewimble,Verification,1024,,,87922917.0,ns,410
mimblewimble,Verification,1024,,,87507375.0,ns,415
mimblewimble,Verification,1024,,,88367875.0,ns,420
mimblewimble,Verification,1024,,,90611167.0,ns,425
mimblewimble,Verification,1024,,,92527167.0,ns,430
mimblewimble,Verification,1024,,,104231458.0,ns,435
mimblewimble,Verification,1024,,,100244208.0,ns,440
mimblewimble,Verification,1024,,,94626334.0,ns,445
mimblewimble,Verification,1024,,,94964500.0,ns,450
mimblewimble,Verification,1024,,,95720708.0,ns,455
mimblewimble,Verification,1024,,,96601708.0,ns,460
mimblewimble,Verification,1024,,,97569083.0,ns,465
mimblewimble,Verification,1024,,,99280083.0,ns,470
mimblewimble,Verification,1024,,,100791250.0,ns,475
mimblewimble,Verification,1024,,,104435333.0,ns,480
mimblewimble,Verification,1024,,,102721000.0,ns,485
mimblewimble,Verification,1024,,,105346541.0,ns,490
mimblewimble,Verification,1024,,,103908958.0,ns,495
mimblewimble,Verification,1024,,,105108834.0,ns,500
