group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Generation,32,,,1166583.0,ns,3
mimblewimble,Generation,32,,,2260708.0,ns,6
mimblewimble,Generation,32,,,3568750.0,ns,9
mimblewimble,Generation,32,,,4543500.0,ns,12
mimblewimble,Generation,32,,,5793959.0,ns,15
mimblewimble,Generation,32,,,6862333.0,ns,18
mimblewimble,Generation,32,,,8097084.0,ns,21
mimblewimble,Generation,32,,,9166583.0,ns,24
mimblewimble,Generation,32,,,10361416.0,ns,27
mimblewimble,Generation,32,,,11483041.0,ns,30
mimblewimble,Generation,32,,,13315125.0,ns,33
mimblewimble,Generation,32,,,14150667.0,ns,36
mimblewimble,Generation,32,,,14731667.0,ns,39
mimblewimble,Generation,32,,,16048875.0,ns,42
mimblewimble,Generation,32,,,17134250.0,ns,45
mimblewimble,Generation,32,,,18368667.0,ns,48
mimblewimble,Generation,32,,,19406750.0,ns,51
mimblewimble,Generation,32,,,20537667.0,ns,54
mimblewimble,Generation,32,,,22177166.0,ns,57
mimblewimble,Generation,32,,,23074167.0,ns,60
mimblewimble,Generation,32,,,24013291.0,ns,63
mimblewimble,Generation,32,,,25150875.0,ns,66
mimblewimble,Generation,32,,,26434167.0,ns,69
mimblewimble,Generation,32,,,27955166.0,ns,72
mimblewimble,Generation,32,,,28685083.0,ns,75
mimblewimble,Generation,32,,,29670750.0,ns,78
mimblewimble,Generation,32,,,30776292.0,ns,81
mimblewimble,Generation,32,,,32155041.0,ns,84
mimblewimble,Generation,32,,,33485542.0,ns,87
mimblewimble,Generation,32,,,34526625.0,ns,90
mimblewimble,Generation,32,,,35567000.0,ns,93
mimblewimble,Generation,32,,,38328208.0,ns,96
mimblewimble,Generation,32,,,39021583.0,ns,99
mimblewimble,Generation,32,,,38931250.0,ns,102
mimblewimble,Generation,32,,,47220167.0,ns,105
mimblewimble,Generation,32,,,51724166.0,ns,108
mimblewimble,Generation,32,,,44449041.0,ns,111
mimblewimble,Generation,32,,,44222625.0,ns,114
mimblewimble,Generation,32,,,44716750.0,ns,117
mimblewimble,Generation,32,,,47061167.0,ns,120
mimblewimble,Generation,32,,,48052000.0,ns,123
mimblewimble,Generation,32,,,48326083.0,ns,126
mimblewimble,Generation,32,,,49739666.0,ns,129
mimblewimble,Generation,32,,,50644708.0,ns,132
mimblewimble,Generation,32,,,51579375.0,ns,135
mimblewimble,Generation,32,,,52913792.0,ns,138
mimblewimble,Generation,32,,,54433875.0,ns,141
mimblewimble,Generation,32,,,57099166.0,ns,144
mimblewimble,Generation,32,,,56120292.0,ns,147
mimblewimble,Generation,32,,,57285500.0,ns,150
mimblewimble,Generation,32,,,58285625.0,ns,153
mimblewimble,Generation,32,,,59734625.0,ns,156
mimblewimble,Generation,32,,,61192542.0,ns,159
mimblewimble,Generation,32,,,63103375.0,ns,162
mimblewimble,Generation,32,,,63105709.0,ns,165
mimblewimble,Generation,32,,,64084875.0,ns,168
mimblewimble,Generation,32,,,65497084.0,ns,171
mimblewimble,Generation,32,,,69040250.0,ns,174
mimblewimble,Generation,32,,,68600750.0,ns,177
mimblewimble,Generation,32,,,69649916.0,ns,180
mimblewimble,Generation,32,,,70302417.0,ns,183
mimblewimble,Generation,32,,,72032458.0,ns,186
mimblewimble,Generation,32,,,72384084.0,ns,189
mimblewimble,Generation,32,,,74452792.0,ns,192
mimblewimble,Generation,32,,,74530375.0,ns,195
mimblewimble,Generation,32,,,75752500.0,ns,198
mimblewimble,Generation,32,,,77362500.0,ns,201
mimblewimble,Generation,32,,,78144167.0,ns,204
mimblewimble,Generation,32,,,79956084.0,ns,207
mimblewimble,Generation,32,,,81186542.0,ns,210
mimblewimble,Generation,32,,,81832750.0,ns,213
mimblewimble,Generation,32,,,83008792.0,ns,216
mimblewimble,Generation,32,,,84054958.0,ns,219
mimblewimble,Generation,32,,,85510250.0,ns,222
mimblewimble,Generation,32,,,88356667.0,ns,225
mimblewimble,Generation,32,,,87805667.0,ns,228
mimblewimble,Generation,32,,,88197792.0,ns,231
mimblewimble,Generation,32,,,89777583.0,ns,234
mimblewimble,Generation,32,,,91042083.0,ns,237
mimblewimble,Generation,32,,,91903500.0,ns,240
mimblewimble,Generation,32,,,93162375.0,ns,243
mimblewimble,Generation,32,,,97317000.0,ns,246
mimblewimble,Generation,32,,,96232042.0,ns,249
mimblewimble,Generation,32,,,96620625.0,ns,252
mimblewimble,Generation,32,,,98305958.0,ns,255
mimblewimble,Generation,32,,,99080375.0,ns,258
mimblewimble,Generation,32,,,101070875.0,ns,261
mimblewimble,Generation,32,,,100947458.0,ns,264
mimblewimble,Generation,32,,,102049750.0,ns,267
mimblewimble,Generation,32,,,103953750.0,ns,270
mimblewimble,Generation,32,,,104487583.0,ns,273
mimblewimble,Generation,32,,,106993292.0,ns,276
mimblewimble,Generation,32,,,106840042.0,ns,279
mimblewimble,Generation,32,,,108003167.0,ns,282
mimblewimble,Generation,32,,,109412584.0,ns,285
mimblewimble,Generation,32,,,110637375.0,ns,288
mimblewimble,Generation,32,,,115015666.0,ns,291
mimblewimble,Generation,32,,,114874209.0,ns,294
mimblewimble,Generation,32,,,114343167.0,ns,297
mimblewimble,Generation,32,,,114831958.0,ns,300
