group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
comparison,Generation,8192,,,712447959.0,ns,1
comparison,Generation,8192,,,722812709.0,ns,1
comparison,Generation,8192,,,806208208.0,ns,1
comparison,Generation,8192,,,714640459.0,ns,1
comparison,Generation,8192,,,726351375.0,ns,1
comparison,Generation,8192,,,702361834.0,ns,1
comparison,Generation,8192,,,738990833.0,ns,1
comparison,Generation,8192,,,777935083.0,ns,1
comparison,Generation,8192,,,757984875.0,ns,1
comparison,Generation,8192,,,791245083.0,ns,1
