group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble_gen,mw_gen:32,,,,1176625.0,ns,2
mimblewimble_gen,mw_gen:32,,,,2344125.0,ns,4
mimblewimble_gen,mw_gen:32,,,,3552583.0,ns,6
mimblewimble_gen,mw_gen:32,,,,4720583.0,ns,8
mimblewimble_gen,mw_gen:32,,,,5804792.0,ns,10
mimblewimble_gen,mw_gen:32,,,,6888958.0,ns,12
mimblewimble_gen,mw_gen:32,,,,7975250.0,ns,14
mimblewimble_gen,mw_gen:32,,,,9120375.0,ns,16
mimblewimble_gen,mw_gen:32,,,,10279833.0,ns,18
mimblewimble_gen,mw_gen:32,,,,11400709.0,ns,20
mimblewimble_gen,mw_gen:32,,,,12608625.0,ns,22
mimblewimble_gen,mw_gen:32,,,,13684042.0,ns,24
mimblewimble_gen,mw_gen:32,,,,14844416.0,ns,26
mimblewimble_gen,mw_gen:32,,,,15978916.0,ns,28
mimblewimble_gen,mw_gen:32,,,,17068541.0,ns,30
mimblewimble_gen,mw_gen:32,,,,18232958.0,ns,32
mimblewimble_gen,mw_gen:32,,,,19663208.0,ns,34
mimblewimble_gen,mw_gen:32,,,,20584208.0,ns,36
mimblewimble_gen,mw_gen:32,,,,21677958.0,ns,38
mimblewimble_gen,mw_gen:32,,,,22809958.0,ns,40
mimblewimble_gen,mw_gen:32,,,,24122292.0,ns,42
mimblewimble_gen,mw_gen:32,,,,25991042.0,ns,44
mimblewimble_gen,mw_gen:32,,,,26330875.0,ns,46
mimblewimble_gen,mw_gen:32,,,,27403916.0,ns,48
mimblewimble_gen,mw_gen:32,,,,28481250.0,ns,50
mimblewimble_gen,mw_gen:32,,,,29676708.0,ns,52
mimblewimble_gen,mw_gen:32,,,,31021000.0,ns,54
mimblewimble_gen,mw_gen:32,,,,32114583.0,ns,56
mimblewimble_gen,mw_gen:32,,,,33038000.0,ns,58
mimblewimble_gen,mw_gen:32,,,,34231959.0,ns,60
mimblewimble_gen,mw_gen:32,,,,35350958.0,ns,62
mimblewimble_gen,mw_gen:32,,,,36500291.0,ns,64
mimblewimble_gen,mw_gen:32,,,,37614792.0,ns,66
mimblewimble_gen,mw_gen:32,,,,39386417.0,ns,68
mimblewimble_gen,mw_gen:32,,,,40007750.0,ns,70
mimblewimble_gen,mw_gen:32,,,,41095292.0,ns,72
mimblewimble_gen,mw_gen:32,,,,42431709.0,ns,74
mimblewimble_gen,mw_gen:32,,,,43745333.0,ns,76
mimblewimble_gen,mw_gen:32,,,,44440375.0,ns,78
mimblewimble_gen,mw_gen:32,,,,46159833.0,ns,80
mimblewimble_gen,mw_gen:32,,,,46840208.0,ns,82
mimblewimble_gen,mw_gen:32,,,,47904167.0,ns,84
mimblewimble_gen,mw_gen:32,,,,49033042.0,ns,86
mimblewimble_gen,mw_gen:32,,,,50198917.0,ns,88
mimblewimble_gen,mw_gen:32,,,,52368334.0,ns,90
mimblewimble_gen,mw_gen:32,,,,53830459.0,ns,92
mimblewimble_gen,mw_gen:32,,,,54436625.0,ns,94
mimblewimble_gen,mw_gen:32,,,,54868500.0,ns,96
mimblewimble_gen,mw_gen:32,,,,57201417.0,ns,98
mimblewimble_gen,mw_gen:32,,,,58251041.0,ns,100
mimblewimble_gen,mw_gen:32,,,,58253084.0,ns,102
mimblewimble_gen,mw_gen:32,,,,59338333.0,ns,104
mimblewimble_gen,mw_gen:32,,,,60501875.0,ns,106
mimblewimble_gen,mw_gen:32,,,,61608166.0,ns,108
mimblewimble_gen,mw_gen:32,,,,66298125.0,ns,110
mimblewimble_gen,mw_gen:32,,,,65017875.0,ns,112
mimblewimble_gen,mw_gen:32,,,,65710292.0,ns,114
mimblewimble_gen,mw_gen:32,,,,66494292.0,ns,116
mimblewimble_gen,mw_gen:32,,,,67343166.0,ns,118
mimblewimble_gen,mw_gen:32,,,,68389125.0,ns,120
mimblewimble_gen,mw_gen:32,,,,69673250.0,ns,122
mimblewimble_gen,mw_gen:32,,,,71055500.0,ns,124
mimblewimble_gen,mw_gen:32,,,,74987208.0,ns,126
mimblewimble_gen,mw_gen:32,,,,73424291.0,ns,128
mimblewimble_gen,mw_gen:32,,,,74169292.0,ns,130
mimblewimble_gen,mw_gen:32,,,,75597792.0,ns,132
mimblewimble_gen,mw_gen:32,,,,76445125.0,ns,134
mimblewimble_gen,mw_gen:32,,,,77549167.0,ns,136
mimblewimble_gen,mw_gen:32,,,,79281625.0,ns,138
mimblewimble_gen,mw_gen:32,,,,79737042.0,ns,140
mimblewimble_gen,mw_gen:32,,,,81633834.0,ns,142
mimblewimble_gen,mw_gen:32,,,,82426250.0,ns,144
mimblewimble_gen,mw_gen:32,,,,84467625.0,ns,146
mimblewimble_gen,mw_gen:32,,,,84449833.0,ns,148
mimblewimble_gen,mw_gen:32,,,,85950709.0,ns,150
mimblewimble_gen,mw_gen:32,,,,88829500.0,ns,152
