group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nn_gen:2^16,,,,,938613833.0,ns,1
nn_gen:2^16,,,,,942631209.0,ns,1
nn_gen:2^16,,,,,934322250.0,ns,1
nn_gen:2^16,,,,,932951458.0,ns,1
nn_gen:2^16,,,,,926079708.0,ns,1
nn_gen:2^16,,,,,939150500.0,ns,1
nn_gen:2^16,,,,,933660125.0,ns,1
nn_gen:2^16,,,,,930511000.0,ns,1
nn_gen:2^16,,,,,929104375.0,ns,1
nn_gen:2^16,,,,,941153208.0,ns,1
nn_gen:2^16,,,,,935224458.0,ns,1
nn_gen:2^16,,,,,934927791.0,ns,1
nn_gen:2^16,,,,,924325625.0,ns,1
nn_gen:2^16,,,,,929734459.0,ns,1
nn_gen:2^16,,,,,927379625.0,ns,1
nn_gen:2^16,,,,,932935459.0,ns,1
nn_gen:2^16,,,,,935441416.0,ns,1
nn_gen:2^16,,,,,932227500.0,ns,1
nn_gen:2^16,,,,,928531750.0,ns,1
nn_gen:2^16,,,,,928720167.0,ns,1
nn_gen:2^16,,,,,944212458.0,ns,1
nn_gen:2^16,,,,,941929750.0,ns,1
nn_gen:2^16,,,,,933506209.0,ns,1
nn_gen:2^16,,,,,932325583.0,ns,1
nn_gen:2^16,,,,,935135750.0,ns,1
nn_gen:2^16,,,,,943388875.0,ns,1
nn_gen:2^16,,,,,931455542.0,ns,1
nn_gen:2^16,,,,,943846417.0,ns,1
nn_gen:2^16,,,,,944628833.0,ns,1
nn_gen:2^16,,,,,943009125.0,ns,1
nn_gen:2^16,,,,,944487167.0,ns,1
nn_gen:2^16,,,,,935386250.0,ns,1
nn_gen:2^16,,,,,936834667.0,ns,1
nn_gen:2^16,,,,,944380334.0,ns,1
nn_gen:2^16,,,,,936732292.0,ns,1
nn_gen:2^16,,,,,938095792.0,ns,1
nn_gen:2^16,,,,,933614209.0,ns,1
nn_gen:2^16,,,,,935946083.0,ns,1
nn_gen:2^16,,,,,932759750.0,ns,1
nn_gen:2^16,,,,,943694667.0,ns,1
nn_gen:2^16,,,,,946341750.0,ns,1
nn_gen:2^16,,,,,945967250.0,ns,1
nn_gen:2^16,,,,,945903625.0,ns,1
nn_gen:2^16,,,,,930692292.0,ns,1
nn_gen:2^16,,,,,927041000.0,ns,1
nn_gen:2^16,,,,,928861917.0,ns,1
nn_gen:2^16,,,,,923653083.0,ns,1
nn_gen:2^16,,,,,945555209.0,ns,1
nn_gen:2^16,,,,,929939417.0,ns,1
nn_gen:2^16,,,,,949537042.0,ns,1
nn_gen:2^16,,,,,937989208.0,ns,1
nn_gen:2^16,,,,,947450709.0,ns,1
nn_gen:2^16,,,,,923857333.0,ns,1
nn_gen:2^16,,,,,947070125.0,ns,1
nn_gen:2^16,,,,,927726334.0,ns,1
nn_gen:2^16,,,,,919804917.0,ns,1
nn_gen:2^16,,,,,920659250.0,ns,1
nn_gen:2^16,,,,,917191833.0,ns,1
nn_gen:2^16,,,,,916297875.0,ns,1
nn_gen:2^16,,,,,915021041.0,ns,1
nn_gen:2^16,,,,,915328833.0,ns,1
nn_gen:2^16,,,,,915885875.0,ns,1
nn_gen:2^16,,,,,915135292.0,ns,1
nn_gen:2^16,,,,,917612917.0,ns,1
nn_gen:2^16,,,,,917885875.0,ns,1
nn_gen:2^16,,,,,916830167.0,ns,1
nn_gen:2^16,,,,,914424542.0,ns,1
nn_gen:2^16,,,,,924194959.0,ns,1
nn_gen:2^16,,,,,937627708.0,ns,1
nn_gen:2^16,,,,,922440334.0,ns,1
nn_gen:2^16,,,,,916224167.0,ns,1
nn_gen:2^16,,,,,916572250.0,ns,1
nn_gen:2^16,,,,,920594250.0,ns,1
nn_gen:2^16,,,,,946594208.0,ns,1
nn_gen:2^16,,,,,954471208.0,ns,1
nn_gen:2^16,,,,,921222250.0,ns,1
nn_gen:2^16,,,,,936578125.0,ns,1
nn_gen:2^16,,,,,935645708.0,ns,1
nn_gen:2^16,,,,,928570959.0,ns,1
nn_gen:2^16,,,,,936486792.0,ns,1
nn_gen:2^16,,,,,936323416.0,ns,1
nn_gen:2^16,,,,,929395083.0,ns,1
nn_gen:2^16,,,,,935693083.0,ns,1
nn_gen:2^16,,,,,935141250.0,ns,1
nn_gen:2^16,,,,,931384000.0,ns,1
nn_gen:2^16,,,,,934240000.0,ns,1
nn_gen:2^16,,,,,936358458.0,ns,1
nn_gen:2^16,,,,,935696125.0,ns,1
nn_gen:2^16,,,,,935176625.0,ns,1
nn_gen:2^16,,,,,926510292.0,ns,1
nn_gen:2^16,,,,,941645250.0,ns,1
nn_gen:2^16,,,,,928008375.0,ns,1
nn_gen:2^16,,,,,929480125.0,ns,1
nn_gen:2^16,,,,,952316167.0,ns,1
nn_gen:2^16,,,,,936188583.0,ns,1
nn_gen:2^16,,,,,933799792.0,ns,1
nn_gen:2^16,,,,,924947792.0,ns,1
nn_gen:2^16,,,,,941581292.0,ns,1
nn_gen:2^16,,,,,924712750.0,ns,1
nn_gen:2^16,,,,,938587375.0,ns,1
