group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Verification,32,,,1007666.0,ns,5
mimblewimble,Verification,32,,,2043583.0,ns,10
mimblewimble,Verification,32,,,3232708.0,ns,15
mimblewimble,Verification,32,,,4171667.0,ns,20
mimblewimble,Verification,32,,,5274125.0,ns,25
mimblewimble,Verification,32,,,6381833.0,ns,30
mimblewimble,Verification,32,,,7400542.0,ns,35
mimblewimble,Verification,32,,,8221959.0,ns,40
mimblewimble,Verification,32,,,9264583.0,ns,45
mimblewimble,Verification,32,,,10265667.0,ns,50
mimblewimble,Verification,32,,,11194209.0,ns,55
mimblewimble,Verification,32,,,12064708.0,ns,60
mimblewimble,Verification,32,,,14421458.0,ns,65
mimblewimble,Verification,32,,,14294584.0,ns,70
mimblewimble,Verification,32,,,15069500.0,ns,75
mimblewimble,Verification,32,,,15911542.0,ns,80
mimblewimble,Verification,32,,,17117125.0,ns,85
mimblewimble,Verification,32,,,18002583.0,ns,90
mimblewimble,Verification,32,,,19205958.0,ns,95
mimblewimble,Verification,32,,,20217583.0,ns,100
mimblewimble,Verification,32,,,20914125.0,ns,105
mimblewimble,Verification,32,,,21826542.0,ns,110
mimblewimble,Verification,32,,,22798459.0,ns,115
mimblewimble,Verification,32,,,24323000.0,ns,120
mimblewimble,Verification,32,,,26068583.0,ns,125
mimblewimble,Verification,32,,,26317042.0,ns,130
mimblewimble,Verification,32,,,26852750.0,ns,135
mimblewimble,Verification,32,,,28299875.0,ns,140
mimblewimble,Verification,32,,,28894666.0,ns,145
mimblewimble,Verification,32,,,29806000.0,ns,150
mimblewimble,Verification,32,,,30834208.0,ns,155
mimblewimble,Verification,32,,,32191916.0,ns,160
mimblewimble,Verification,32,,,32769209.0,ns,165
mimblewimble,Verification,32,,,33715542.0,ns,170
mimblewimble,Verification,32,,,36064583.0,ns,175
mimblewimble,Verification,32,,,35791291.0,ns,180
mimblewimble,Verification,32,,,36937125.0,ns,185
mimblewimble,Verification,32,,,37959458.0,ns,190
mimblewimble,Verification,32,,,38805208.0,ns,195
mimblewimble,Verification,32,,,40163042.0,ns,200
mimblewimble,Verification,32,,,40705750.0,ns,205
mimblewimble,Verification,32,,,41892208.0,ns,210
mimblewimble,Verification,32,,,44234167.0,ns,215
mimblewimble,Verification,32,,,43698250.0,ns,220
mimblewimble,Verification,32,,,45128375.0,ns,225
mimblewimble,Verification,32,,,46065375.0,ns,230
mimblewimble,Verification,32,,,47043167.0,ns,235
mimblewimble,Verification,32,,,47663000.0,ns,240
mimblewimble,Verification,32,,,49446125.0,ns,245
mimblewimble,Verification,32,,,50289833.0,ns,250
mimblewimble,Verification,32,,,50952542.0,ns,255
mimblewimble,Verification,32,,,51991708.0,ns,260
mimblewimble,Verification,32,,,53276791.0,ns,265
mimblewimble,Verification,32,,,53649208.0,ns,270
mimblewimble,Verification,32,,,55948750.0,ns,275
mimblewimble,Verification,32,,,55637208.0,ns,280
mimblewimble,Verification,32,,,57269333.0,ns,285
mimblewimble,Verification,32,,,57648375.0,ns,290
mimblewimble,Verification,32,,,59068667.0,ns,295
mimblewimble,Verification,32,,,60404166.0,ns,300
mimblewimble,Verification,32,,,61228042.0,ns,305
mimblewimble,Verification,32,,,62282542.0,ns,310
mimblewimble,Verification,32,,,62744542.0,ns,315
mimblewimble,Verification,32,,,64176333.0,ns,320
mimblewimble,Verification,32,,,66023708.0,ns,325
mimblewimble,Verification,32,,,65856959.0,ns,330
mimblewimble,Verification,32,,,66928708.0,ns,335
mimblewimble,Verification,32,,,67950834.0,ns,340
mimblewimble,Verification,32,,,68572708.0,ns,345
mimblewimble,Verification,32,,,70835750.0,ns,350
mimblewimble,Verification,32,,,71055625.0,ns,355
mimblewimble,Verification,32,,,71610375.0,ns,360
mimblewimble,Verification,32,,,72799708.0,ns,365
mimblewimble,Verification,32,,,74796167.0,ns,370
mimblewimble,Verification,32,,,74950666.0,ns,375
mimblewimble,Verification,32,,,75723542.0,ns,380
mimblewimble,Verification,32,,,77117584.0,ns,385
mimblewimble,Verification,32,,,79782875.0,ns,390
mimblewimble,Verification,32,,,80160334.0,ns,395
mimblewimble,Verification,32,,,80790458.0,ns,400
mimblewimble,Verification,32,,,81053500.0,ns,405
mimblewimble,Verification,32,,,82904042.0,ns,410
mimblewimble,Verification,32,,,83625792.0,ns,415
mimblewimble,Verification,32,,,84063042.0,ns,420
mimblewimble,Verification,32,,,85424667.0,ns,425
mimblewimble,Verification,32,,,85980417.0,ns,430
mimblewimble,Verification,32,,,86764625.0,ns,435
mimblewimble,Verification,32,,,87838875.0,ns,440
mimblewimble,Verification,32,,,91471083.0,ns,445
mimblewimble,Verification,32,,,91064083.0,ns,450
mimblewimble,Verification,32,,,90877375.0,ns,455
mimblewimble,Verification,32,,,92790584.0,ns,460
mimblewimble,Verification,32,,,92516667.0,ns,465
mimblewimble,Verification,32,,,93622792.0,ns,470
mimblewimble,Verification,32,,,95741041.0,ns,475
mimblewimble,Verification,32,,,95695541.0,ns,480
mimblewimble,Verification,32,,,96938209.0,ns,485
mimblewimble,Verification,32,,,98721833.0,ns,490
mimblewimble,Verification,32,,,98814959.0,ns,495
mimblewimble,Verification,32,,,100385542.0,ns,500
