group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble_verify,mw_verify:32,,,,1023709.0,ns,5
mimblewimble_verify,mw_verify:32,,,,2008000.0,ns,10
mimblewimble_verify,mw_verify:32,,,,3104042.0,ns,15
mimblewimble_verify,mw_verify:32,,,,4154875.0,ns,20
mimblewimble_verify,mw_verify:32,,,,4915791.0,ns,25
mimblewimble_verify,mw_verify:32,,,,5955666.0,ns,30
mimblewimble_verify,mw_verify:32,,,,6939458.0,ns,35
mimblewimble_verify,mw_verify:32,,,,7901375.0,ns,40
mimblewimble_verify,mw_verify:32,,,,8881292.0,ns,45
mimblewimble_verify,mw_verify:32,,,,9862625.0,ns,50
mimblewimble_verify,mw_verify:32,,,,10832458.0,ns,55
mimblewimble_verify,mw_verify:32,,,,11923791.0,ns,60
mimblewimble_verify,mw_verify:32,,,,12810416.0,ns,65
mimblewimble_verify,mw_verify:32,,,,13821166.0,ns,70
mimblewimble_verify,mw_verify:32,,,,14821583.0,ns,75
mimblewimble_verify,mw_verify:32,,,,15778250.0,ns,80
mimblewimble_verify,mw_verify:32,,,,16780708.0,ns,85
mimblewimble_verify,mw_verify:32,,,,19795333.0,ns,90
mimblewimble_verify,mw_verify:32,,,,18835166.0,ns,95
mimblewimble_verify,mw_verify:32,,,,19750791.0,ns,100
mimblewimble_verify,mw_verify:32,,,,20665333.0,ns,105
mimblewimble_verify,mw_verify:32,,,,21738500.0,ns,110
mimblewimble_verify,mw_verify:32,,,,22657208.0,ns,115
mimblewimble_verify,mw_verify:32,,,,23776875.0,ns,120
mimblewimble_verify,mw_verify:32,,,,24682042.0,ns,125
mimblewimble_verify,mw_verify:32,,,,25754500.0,ns,130
mimblewimble_verify,mw_verify:32,,,,27136209.0,ns,135
mimblewimble_verify,mw_verify:32,,,,27608125.0,ns,140
mimblewimble_verify,mw_verify:32,,,,28906667.0,ns,145
mimblewimble_verify,mw_verify:32,,,,29596292.0,ns,150
mimblewimble_verify,mw_verify:32,,,,30527542.0,ns,155
mimblewimble_verify,mw_verify:32,,,,31513667.0,ns,160
mimblewimble_verify,mw_verify:32,,,,32532292.0,ns,165
mimblewimble_verify,mw_verify:32,,,,33511625.0,ns,170
mimblewimble_verify,mw_verify:32,,,,34473125.0,ns,175
mimblewimble_verify,mw_verify:32,,,,35514333.0,ns,180
mimblewimble_verify,mw_verify:32,,,,36939917.0,ns,185
mimblewimble_verify,mw_verify:32,,,,37484458.0,ns,190
mimblewimble_verify,mw_verify:32,,,,38446833.0,ns,195
mimblewimble_verify,mw_verify:32,,,,39492791.0,ns,200
mimblewimble_verify,mw_verify:32,,,,40408833.0,ns,205
mimblewimble_verify,mw_verify:32,,,,41532459.0,ns,210
mimblewimble_verify,mw_verify:32,,,,42793500.0,ns,215
mimblewimble_verify,mw_verify:32,,,,43993750.0,ns,220
mimblewimble_verify,mw_verify:32,,,,45313167.0,ns,225
mimblewimble_verify,mw_verify:32,,,,46198792.0,ns,230
mimblewimble_verify,mw_verify:32,,,,46486084.0,ns,235
mimblewimble_verify,mw_verify:32,,,,48090333.0,ns,240
mimblewimble_verify,mw_verify:32,,,,49078375.0,ns,245
mimblewimble_verify,mw_verify:32,,,,49450417.0,ns,250
mimblewimble_verify,mw_verify:32,,,,50466542.0,ns,255
mimblewimble_verify,mw_verify:32,,,,51407125.0,ns,260
mimblewimble_verify,mw_verify:32,,,,53117583.0,ns,265
mimblewimble_verify,mw_verify:32,,,,53604500.0,ns,270
mimblewimble_verify,mw_verify:32,,,,54233458.0,ns,275
mimblewimble_verify,mw_verify:32,,,,55249500.0,ns,280
mimblewimble_verify,mw_verify:32,,,,56296042.0,ns,285
mimblewimble_verify,mw_verify:32,,,,57430792.0,ns,290
mimblewimble_verify,mw_verify:32,,,,58273041.0,ns,295
mimblewimble_verify,mw_verify:32,,,,59250875.0,ns,300
mimblewimble_verify,mw_verify:32,,,,60127500.0,ns,305
mimblewimble_verify,mw_verify:32,,,,61238709.0,ns,310
mimblewimble_verify,mw_verify:32,,,,62384667.0,ns,315
mimblewimble_verify,mw_verify:32,,,,63048334.0,ns,320
mimblewimble_verify,mw_verify:32,,,,64150375.0,ns,325
mimblewimble_verify,mw_verify:32,,,,66179041.0,ns,330
mimblewimble_verify,mw_verify:32,,,,66475958.0,ns,335
mimblewimble_verify,mw_verify:32,,,,67312250.0,ns,340
mimblewimble_verify,mw_verify:32,,,,67982583.0,ns,345
mimblewimble_verify,mw_verify:32,,,,70834250.0,ns,350
mimblewimble_verify,mw_verify:32,,,,71120417.0,ns,355
mimblewimble_verify,mw_verify:32,,,,71144125.0,ns,360
mimblewimble_verify,mw_verify:32,,,,72126417.0,ns,365
mimblewimble_verify,mw_verify:32,,,,73692209.0,ns,370
mimblewimble_verify,mw_verify:32,,,,74156000.0,ns,375
mimblewimble_verify,mw_verify:32,,,,75237625.0,ns,380
mimblewimble_verify,mw_verify:32,,,,76199416.0,ns,385
mimblewimble_verify,mw_verify:32,,,,77126125.0,ns,390
mimblewimble_verify,mw_verify:32,,,,83930291.0,ns,395
mimblewimble_verify,mw_verify:32,,,,80719875.0,ns,400
mimblewimble_verify,mw_verify:32,,,,80629416.0,ns,405
mimblewimble_verify,mw_verify:32,,,,80811416.0,ns,410
mimblewimble_verify,mw_verify:32,,,,81816459.0,ns,415
mimblewimble_verify,mw_verify:32,,,,84074333.0,ns,420
mimblewimble_verify,mw_verify:32,,,,83932167.0,ns,425
mimblewimble_verify,mw_verify:32,,,,84792375.0,ns,430
mimblewimble_verify,mw_verify:32,,,,86331042.0,ns,435
mimblewimble_verify,mw_verify:32,,,,86675959.0,ns,440
mimblewimble_verify,mw_verify:32,,,,87774625.0,ns,445
mimblewimble_verify,mw_verify:32,,,,88841750.0,ns,450
mimblewimble_verify,mw_verify:32,,,,89673000.0,ns,455
mimblewimble_verify,mw_verify:32,,,,91604292.0,ns,460
mimblewimble_verify,mw_verify:32,,,,92176250.0,ns,465
mimblewimble_verify,mw_verify:32,,,,92693583.0,ns,470
mimblewimble_verify,mw_verify:32,,,,94050084.0,ns,475
mimblewimble_verify,mw_verify:32,,,,95613708.0,ns,480
mimblewimble_verify,mw_verify:32,,,,95649458.0,ns,485
mimblewimble_verify,mw_verify:32,,,,97171417.0,ns,490
mimblewimble_verify,mw_verify:32,,,,97539042.0,ns,495
mimblewimble_verify,mw_verify:32,,,,98541125.0,ns,500
