group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mw_verify:2^16,,,,,57607958.0,ns,7
mw_verify:2^16,,,,,57667417.0,ns,7
mw_verify:2^16,,,,,57226875.0,ns,7
mw_verify:2^16,,,,,58469083.0,ns,7
mw_verify:2^16,,,,,57483125.0,ns,7
mw_verify:2^16,,,,,57617041.0,ns,7
mw_verify:2^16,,,,,57596459.0,ns,7
mw_verify:2^16,,,,,57351458.0,ns,7
mw_verify:2^16,,,,,57224167.0,ns,7
mw_verify:2^16,,,,,57511167.0,ns,7
mw_verify:2^16,,,,,57720291.0,ns,7
mw_verify:2^16,,,,,57660416.0,ns,7
mw_verify:2^16,,,,,57481583.0,ns,7
mw_verify:2^16,,,,,57239791.0,ns,7
mw_verify:2^16,,,,,57826084.0,ns,7
mw_verify:2^16,,,,,57618917.0,ns,7
mw_verify:2^16,,,,,57106958.0,ns,7
mw_verify:2^16,,,,,57258875.0,ns,7
mw_verify:2^16,,,,,57423584.0,ns,7
mw_verify:2^16,,,,,57448333.0,ns,7
mw_verify:2^16,,,,,57858042.0,ns,7
mw_verify:2^16,,,,,57023084.0,ns,7
mw_verify:2^16,,,,,57303916.0,ns,7
mw_verify:2^16,,,,,57218792.0,ns,7
mw_verify:2^16,,,,,57178708.0,ns,7
mw_verify:2^16,,,,,57330333.0,ns,7
mw_verify:2^16,,,,,57341292.0,ns,7
mw_verify:2^16,,,,,57767542.0,ns,7
mw_verify:2^16,,,,,58303750.0,ns,7
mw_verify:2^16,,,,,58078791.0,ns,7
mw_verify:2^16,,,,,57951208.0,ns,7
mw_verify:2^16,,,,,57826458.0,ns,7
mw_verify:2^16,,,,,58285750.0,ns,7
mw_verify:2^16,,,,,57335334.0,ns,7
mw_verify:2^16,,,,,57265125.0,ns,7
mw_verify:2^16,,,,,57445667.0,ns,7
mw_verify:2^16,,,,,57507250.0,ns,7
mw_verify:2^16,,,,,57865458.0,ns,7
mw_verify:2^16,,,,,57190791.0,ns,7
mw_verify:2^16,,,,,57008666.0,ns,7
mw_verify:2^16,,,,,57490416.0,ns,7
mw_verify:2^16,,,,,57622584.0,ns,7
mw_verify:2^16,,,,,57455458.0,ns,7
mw_verify:2^16,,,,,57491958.0,ns,7
mw_verify:2^16,,,,,57481917.0,ns,7
mw_verify:2^16,,,,,57492458.0,ns,7
mw_verify:2^16,,,,,56993500.0,ns,7
mw_verify:2^16,,,,,57144375.0,ns,7
mw_verify:2^16,,,,,57261792.0,ns,7
mw_verify:2^16,,,,,57420625.0,ns,7
mw_verify:2^16,,,,,58422583.0,ns,7
mw_verify:2^16,,,,,57775458.0,ns,7
mw_verify:2^16,,,,,57259208.0,ns,7
mw_verify:2^16,,,,,57643583.0,ns,7
mw_verify:2^16,,,,,57158375.0,ns,7
mw_verify:2^16,,,,,58161541.0,ns,7
mw_verify:2^16,,,,,57132209.0,ns,7
mw_verify:2^16,,,,,57162167.0,ns,7
mw_verify:2^16,,,,,57869333.0,ns,7
mw_verify:2^16,,,,,57709542.0,ns,7
mw_verify:2^16,,,,,57332833.0,ns,7
mw_verify:2^16,,,,,57278708.0,ns,7
mw_verify:2^16,,,,,57597042.0,ns,7
mw_verify:2^16,,,,,57548333.0,ns,7
mw_verify:2^16,,,,,57876542.0,ns,7
mw_verify:2^16,,,,,57213208.0,ns,7
mw_verify:2^16,,,,,57410750.0,ns,7
mw_verify:2^16,,,,,57575041.0,ns,7
mw_verify:2^16,,,,,58052750.0,ns,7
mw_verify:2^16,,,,,57411375.0,ns,7
mw_verify:2^16,,,,,57278583.0,ns,7
mw_verify:2^16,,,,,57383875.0,ns,7
mw_verify:2^16,,,,,57452959.0,ns,7
mw_verify:2^16,,,,,57303250.0,ns,7
mw_verify:2^16,,,,,57200792.0,ns,7
mw_verify:2^16,,,,,57177959.0,ns,7
mw_verify:2^16,,,,,57307916.0,ns,7
mw_verify:2^16,,,,,57377042.0,ns,7
mw_verify:2^16,,,,,57141584.0,ns,7
mw_verify:2^16,,,,,57041291.0,ns,7
mw_verify:2^16,,,,,57230625.0,ns,7
mw_verify:2^16,,,,,57119875.0,ns,7
mw_verify:2^16,,,,,57205000.0,ns,7
mw_verify:2^16,,,,,57146875.0,ns,7
mw_verify:2^16,,,,,57149834.0,ns,7
mw_verify:2^16,,,,,57291250.0,ns,7
mw_verify:2^16,,,,,57620917.0,ns,7
mw_verify:2^16,,,,,57731875.0,ns,7
mw_verify:2^16,,,,,57269667.0,ns,7
mw_verify:2^16,,,,,56714333.0,ns,7
mw_verify:2^16,,,,,57694083.0,ns,7
mw_verify:2^16,,,,,57146791.0,ns,7
mw_verify:2^16,,,,,56717625.0,ns,7
mw_verify:2^16,,,,,56936042.0,ns,7
mw_verify:2^16,,,,,57348708.0,ns,7
mw_verify:2^16,,,,,57376791.0,ns,7
mw_verify:2^16,,,,,57140500.0,ns,7
mw_verify:2^16,,,,,56885250.0,ns,7
mw_verify:2^16,,,,,57145833.0,ns,7
mw_verify:2^16,,,,,57771583.0,ns,7
