group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Generation,32,,,1163834.0,ns,2
mimblewimble,Generation,32,,,2287667.0,ns,4
mimblewimble,Generation,32,,,3446708.0,ns,6
mimblewimble,Generation,32,,,4559625.0,ns,8
mimblewimble,Generation,32,,,5808209.0,ns,10
mimblewimble,Generation,32,,,7003166.0,ns,12
mimblewimble,Generation,32,,,8288125.0,ns,14
mimblewimble,Generation,32,,,9182708.0,ns,16
mimblewimble,Generation,32,,,10257125.0,ns,18
mimblewimble,Generation,32,,,11353791.0,ns,20
mimblewimble,Generation,32,,,12517209.0,ns,22
mimblewimble,Generation,32,,,13749167.0,ns,24
mimblewimble,Generation,32,,,14754458.0,ns,26
mimblewimble,Generation,32,,,16004083.0,ns,28
mimblewimble,Generation,32,,,17471167.0,ns,30
mimblewimble,Generation,32,,,18204541.0,ns,32
mimblewimble,Generation,32,,,19239333.0,ns,34
mimblewimble,Generation,32,,,21516583.0,ns,36
mimblewimble,Generation,32,,,22055166.0,ns,38
mimblewimble,Generation,32,,,23626166.0,ns,40
mimblewimble,Generation,32,,,24493375.0,ns,42
mimblewimble,Generation,32,,,25707042.0,ns,44
mimblewimble,Generation,32,,,27527083.0,ns,46
mimblewimble,Generation,32,,,28229583.0,ns,48
mimblewimble,Generation,32,,,29214459.0,ns,50
mimblewimble,Generation,32,,,30078625.0,ns,52
mimblewimble,Generation,32,,,32132583.0,ns,54
mimblewimble,Generation,32,,,32404709.0,ns,56
mimblewimble,Generation,32,,,34305959.0,ns,58
mimblewimble,Generation,32,,,34804959.0,ns,60
mimblewimble,Generation,32,,,35539625.0,ns,62
mimblewimble,Generation,32,,,37882458.0,ns,64
mimblewimble,Generation,32,,,39522459.0,ns,66
mimblewimble,Generation,32,,,39403333.0,ns,68
mimblewimble,Generation,32,,,40198250.0,ns,70
mimblewimble,Generation,32,,,41736792.0,ns,72
mimblewimble,Generation,32,,,42969667.0,ns,74
mimblewimble,Generation,32,,,44397792.0,ns,76
mimblewimble,Generation,32,,,44991167.0,ns,78
mimblewimble,Generation,32,,,45910500.0,ns,80
mimblewimble,Generation,32,,,46757833.0,ns,82
mimblewimble,Generation,32,,,47893541.0,ns,84
mimblewimble,Generation,32,,,50614459.0,ns,86
mimblewimble,Generation,32,,,50124875.0,ns,88
mimblewimble,Generation,32,,,51760708.0,ns,90
mimblewimble,Generation,32,,,52435125.0,ns,92
mimblewimble,Generation,32,,,53954458.0,ns,94
mimblewimble,Generation,32,,,54843042.0,ns,96
mimblewimble,Generation,32,,,57290584.0,ns,98
mimblewimble,Generation,32,,,57907250.0,ns,100
mimblewimble,Generation,32,,,59460834.0,ns,102
mimblewimble,Generation,32,,,61134834.0,ns,104
mimblewimble,Generation,32,,,60380083.0,ns,106
mimblewimble,Generation,32,,,62956708.0,ns,108
mimblewimble,Generation,32,,,63303042.0,ns,110
mimblewimble,Generation,32,,,64413750.0,ns,112
mimblewimble,Generation,32,,,66440666.0,ns,114
mimblewimble,Generation,32,,,67544042.0,ns,116
mimblewimble,Generation,32,,,68238292.0,ns,118
mimblewimble,Generation,32,,,68993666.0,ns,120
mimblewimble,Generation,32,,,69713000.0,ns,122
mimblewimble,Generation,32,,,71446000.0,ns,124
mimblewimble,Generation,32,,,72672750.0,ns,126
mimblewimble,Generation,32,,,73519792.0,ns,128
mimblewimble,Generation,32,,,74979333.0,ns,130
mimblewimble,Generation,32,,,75966792.0,ns,132
mimblewimble,Generation,32,,,78558083.0,ns,134
mimblewimble,Generation,32,,,77855667.0,ns,136
mimblewimble,Generation,32,,,78496416.0,ns,138
mimblewimble,Generation,32,,,80619708.0,ns,140
mimblewimble,Generation,32,,,82003166.0,ns,142
mimblewimble,Generation,32,,,82546959.0,ns,144
mimblewimble,Generation,32,,,83733167.0,ns,146
mimblewimble,Generation,32,,,84987208.0,ns,148
mimblewimble,Generation,32,,,85954792.0,ns,150
mimblewimble,Generation,32,,,86945250.0,ns,152
mimblewimble,Generation,32,,,88446667.0,ns,154
mimblewimble,Generation,32,,,90801166.0,ns,156
mimblewimble,Generation,32,,,93159750.0,ns,158
mimblewimble,Generation,32,,,92079375.0,ns,160
mimblewimble,Generation,32,,,93730042.0,ns,162
mimblewimble,Generation,32,,,94352041.0,ns,164
mimblewimble,Generation,32,,,96308416.0,ns,166
mimblewimble,Generation,32,,,97426000.0,ns,168
mimblewimble,Generation,32,,,97815667.0,ns,170
mimblewimble,Generation,32,,,98239167.0,ns,172
mimblewimble,Generation,32,,,100410334.0,ns,174
mimblewimble,Generation,32,,,100604375.0,ns,176
mimblewimble,Generation,32,,,102370375.0,ns,178
mimblewimble,Generation,32,,,104049833.0,ns,180
mimblewimble,Generation,32,,,104080375.0,ns,182
mimblewimble,Generation,32,,,105384750.0,ns,184
mimblewimble,Generation,32,,,107306208.0,ns,186
mimblewimble,Generation,32,,,107395875.0,ns,188
mimblewimble,Generation,32,,,108303166.0,ns,190
mimblewimble,Generation,32,,,110466584.0,ns,192
mimblewimble,Generation,32,,,110915208.0,ns,194
mimblewimble,Generation,32,,,111816792.0,ns,196
mimblewimble,Generation,32,,,114076291.0,ns,198
mimblewimble,Generation,32,,,114018084.0,ns,200
