group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Generation,1024,,,1334625.0,ns,2
mimblewimble,Generation,1024,,,2593000.0,ns,4
mimblewimble,Generation,1024,,,4041625.0,ns,6
mimblewimble,Generation,1024,,,5467750.0,ns,8
mimblewimble,Generation,1024,,,6505958.0,ns,10
mimblewimble,Generation,1024,,,7804542.0,ns,12
mimblewimble,Generation,1024,,,8961208.0,ns,14
mimblewimble,Generation,1024,,,10369709.0,ns,16
mimblewimble,Generation,1024,,,11797667.0,ns,18
mimblewimble,Generation,1024,,,13453916.0,ns,20
mimblewimble,Generation,1024,,,14239958.0,ns,22
mimblewimble,Generation,1024,,,15581292.0,ns,24
mimblewimble,Generation,1024,,,16613625.0,ns,26
mimblewimble,Generation,1024,,,18060083.0,ns,28
mimblewimble,Generation,1024,,,19395458.0,ns,30
mimblewimble,Generation,1024,,,21018667.0,ns,32
mimblewimble,Generation,1024,,,21917209.0,ns,34
mimblewimble,Generation,1024,,,23686125.0,ns,36
mimblewimble,Generation,1024,,,25640292.0,ns,38
mimblewimble,Generation,1024,,,26249000.0,ns,40
mimblewimble,Generation,1024,,,27132292.0,ns,42
mimblewimble,Generation,1024,,,28635542.0,ns,44
mimblewimble,Generation,1024,,,29845583.0,ns,46
mimblewimble,Generation,1024,,,31389875.0,ns,48
mimblewimble,Generation,1024,,,33149958.0,ns,50
mimblewimble,Generation,1024,,,34144583.0,ns,52
mimblewimble,Generation,1024,,,35441625.0,ns,54
mimblewimble,Generation,1024,,,36483125.0,ns,56
mimblewimble,Generation,1024,,,38863375.0,ns,58
mimblewimble,Generation,1024,,,38757666.0,ns,60
mimblewimble,Generation,1024,,,39817375.0,ns,62
mimblewimble,Generation,1024,,,41767917.0,ns,64
mimblewimble,Generation,1024,,,42605375.0,ns,66
mimblewimble,Generation,1024,,,44192167.0,ns,68
mimblewimble,Generation,1024,,,45291500.0,ns,70
mimblewimble,Generation,1024,,,47447084.0,ns,72
mimblewimble,Generation,1024,,,48274041.0,ns,74
mimblewimble,Generation,1024,,,49004167.0,ns,76
mimblewimble,Generation,1024,,,51085458.0,ns,78
mimblewimble,Generation,1024,,,51749750.0,ns,80
mimblewimble,Generation,1024,,,53351208.0,ns,82
mimblewimble,Generation,1024,,,55145334.0,ns,84
mimblewimble,Generation,1024,,,55927417.0,ns,86
mimblewimble,Generation,1024,,,57491958.0,ns,88
mimblewimble,Generation,1024,,,58248125.0,ns,90
mimblewimble,Generation,1024,,,59616167.0,ns,92
mimblewimble,Generation,1024,,,61613125.0,ns,94
mimblewimble,Generation,1024,,,62574167.0,ns,96
mimblewimble,Generation,1024,,,63646208.0,ns,98
mimblewimble,Generation,1024,,,64591958.0,ns,100
mimblewimble,Generation,1024,,,66397542.0,ns,102
mimblewimble,Generation,1024,,,68245083.0,ns,104
mimblewimble,Generation,1024,,,68996083.0,ns,106
mimblewimble,Generation,1024,,,70362667.0,ns,108
mimblewimble,Generation,1024,,,71233791.0,ns,110
mimblewimble,Generation,1024,,,73674417.0,ns,112
mimblewimble,Generation,1024,,,74071625.0,ns,114
mimblewimble,Generation,1024,,,75254708.0,ns,116
mimblewimble,Generation,1024,,,76326042.0,ns,118
mimblewimble,Generation,1024,,,79880167.0,ns,120
mimblewimble,Generation,1024,,,81240167.0,ns,122
mimblewimble,Generation,1024,,,81321750.0,ns,124
mimblewimble,Generation,1024,,,81561709.0,ns,126
mimblewimble,Generation,1024,,,84012042.0,ns,128
mimblewimble,Generation,1024,,,84308125.0,ns,130
mimblewimble,Generation,1024,,,85796209.0,ns,132
mimblewimble,Generation,1024,,,87811166.0,ns,134
mimblewimble,Generation,1024,,,88378709.0,ns,136
mimblewimble,Generation,1024,,,89397916.0,ns,138
mimblewimble,Generation,1024,,,89912167.0,ns,140
mimblewimble,Generation,1024,,,92858584.0,ns,142
mimblewimble,Generation,1024,,,93605500.0,ns,144
mimblewimble,Generation,1024,,,94767875.0,ns,146
mimblewimble,Generation,1024,,,97044458.0,ns,148
mimblewimble,Generation,1024,,,96874625.0,ns,150
mimblewimble,Generation,1024,,,98827250.0,ns,152
mimblewimble,Generation,1024,,,100856875.0,ns,154
mimblewimble,Generation,1024,,,101040125.0,ns,156
mimblewimble,Generation,1024,,,102392500.0,ns,158
mimblewimble,Generation,1024,,,104723958.0,ns,160
mimblewimble,Generation,1024,,,105302166.0,ns,162
mimblewimble,Generation,1024,,,111415542.0,ns,164
mimblewimble,Generation,1024,,,108802500.0,ns,166
mimblewimble,Generation,1024,,,110327209.0,ns,168
mimblewimble,Generation,1024,,,110702333.0,ns,170
mimblewimble,Generation,1024,,,112079709.0,ns,172
mimblewimble,Generation,1024,,,114359166.0,ns,174
mimblewimble,Generation,1024,,,116266041.0,ns,176
mimblewimble,Generation,1024,,,115284084.0,ns,178
mimblewimble,Generation,1024,,,116703125.0,ns,180
mimblewimble,Generation,1024,,,118729750.0,ns,182
mimblewimble,Generation,1024,,,119607250.0,ns,184
mimblewimble,Generation,1024,,,121873875.0,ns,186
mimblewimble,Generation,1024,,,121715125.0,ns,188
mimblewimble,Generation,1024,,,122814042.0,ns,190
mimblewimble,Generation,1024,,,125445959.0,ns,192
mimblewimble,Generation,1024,,,125638416.0,ns,194
mimblewimble,Generation,1024,,,128731750.0,ns,196
mimblewimble,Generation,1024,,,128111458.0,ns,198
mimblewimble,Generation,1024,,,130371667.0,ns,200
