group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble_gen,mw_gen:2,,,,1170375.0,ns,2
mimblewimble_gen,mw_gen:2,,,,2340792.0,ns,4
mimblewimble_gen,mw_gen:2,,,,3561459.0,ns,6
mimblewimble_gen,mw_gen:2,,,,4680375.0,ns,8
mimblewimble_gen,mw_gen:2,,,,5774541.0,ns,10
mimblewimble_gen,mw_gen:2,,,,6859458.0,ns,12
mimblewimble_gen,mw_gen:2,,,,8082250.0,ns,14
mimblewimble_gen,mw_gen:2,,,,9108834.0,ns,16
mimblewimble_gen,mw_gen:2,,,,10249417.0,ns,18
mimblewimble_gen,mw_gen:2,,,,11365709.0,ns,20
mimblewimble_gen,mw_gen:2,,,,12551625.0,ns,22
mimblewimble_gen,mw_gen:2,,,,13734042.0,ns,24
mimblewimble_gen,mw_gen:2,,,,15342375.0,ns,26
mimblewimble_gen,mw_gen:2,,,,15903750.0,ns,28
mimblewimble_gen,mw_gen:2,,,,17055125.0,ns,30
mimblewimble_gen,mw_gen:2,,,,18175375.0,ns,32
mimblewimble_gen,mw_gen:2,,,,19307834.0,ns,34
mimblewimble_gen,mw_gen:2,,,,20478833.0,ns,36
mimblewimble_gen,mw_gen:2,,,,21614583.0,ns,38
mimblewimble_gen,mw_gen:2,,,,22715792.0,ns,40
mimblewimble_gen,mw_gen:2,,,,23848084.0,ns,42
mimblewimble_gen,mw_gen:2,,,,24980167.0,ns,44
mimblewimble_gen,mw_gen:2,,,,26115917.0,ns,46
mimblewimble_gen,mw_gen:2,,,,27256708.0,ns,48
mimblewimble_gen,mw_gen:2,,,,28751083.0,ns,50
mimblewimble_gen,mw_gen:2,,,,29544542.0,ns,52
mimblewimble_gen,mw_gen:2,,,,30659667.0,ns,54
mimblewimble_gen,mw_gen:2,,,,31898000.0,ns,56
mimblewimble_gen,mw_gen:2,,,,32900334.0,ns,58
mimblewimble_gen,mw_gen:2,,,,34060500.0,ns,60
mimblewimble_gen,mw_gen:2,,,,35219916.0,ns,62
mimblewimble_gen,mw_gen:2,,,,36813541.0,ns,64
mimblewimble_gen,mw_gen:2,,,,37788125.0,ns,66
mimblewimble_gen,mw_gen:2,,,,38730583.0,ns,68
mimblewimble_gen,mw_gen:2,,,,39755459.0,ns,70
mimblewimble_gen,mw_gen:2,,,,40831458.0,ns,72
mimblewimble_gen,mw_gen:2,,,,42179833.0,ns,74
mimblewimble_gen,mw_gen:2,,,,43186833.0,ns,76
mimblewimble_gen,mw_gen:2,,,,44783417.0,ns,78
mimblewimble_gen,mw_gen:2,,,,47094042.0,ns,80
mimblewimble_gen,mw_gen:2,,,,47162083.0,ns,82
mimblewimble_gen,mw_gen:2,,,,47700541.0,ns,84
mimblewimble_gen,mw_gen:2,,,,49727666.0,ns,86
mimblewimble_gen,mw_gen:2,,,,51527042.0,ns,88
mimblewimble_gen,mw_gen:2,,,,51304500.0,ns,90
mimblewimble_gen,mw_gen:2,,,,52246416.0,ns,92
mimblewimble_gen,mw_gen:2,,,,53487416.0,ns,94
mimblewimble_gen,mw_gen:2,,,,54639750.0,ns,96
mimblewimble_gen,mw_gen:2,,,,56001375.0,ns,98
mimblewimble_gen,mw_gen:2,,,,56790750.0,ns,100
